id_vial,trayecto,pk,lat,lon
CV-801,CV-801,2,38.632467262322585,-0.5838348114091314
CV-622,CV-622,3,38.861652019545936,-0.4210638050735469
CV-589,CV-589,11,38.91135190731079,-0.8526367975133632
CV-194,SANTISIMO SALVADOR,2,40.01753846869496,-0.3194699563446832
CV-760,CV-760,2,38.604375372574715,-0.07225430778023544
CV-776,CV-776,1,38.50719265375932,-0.4168503944009374
CV-155,CV-155,11,40.27202307705431,-0.0120284237266259
CV-416,CV-416,6,39.39904593212097,-0.6300966540736378
CV-347,JORGE DE AUSTRIA,1,39.70820505857481,-0.8398038235290594
CV-310,CV-310,30,39.73223594395341,-0.39431626897620103
CV-245,CV-245,14,39.779372191220865,-0.7010783965154161
CV-735,CV-735,10,38.822756723885455,0.06377357089261486
CV-428,CV-428,12,39.25611067178522,-0.9388250605500356
CV-578,CV-578,1,39.02819385764388,-0.48583556254410404
CV-20,CV-20,32,40.04658628876611,-0.39184647926236416
CV-700,CV-700,36,38.81327565511602,-0.2862843249375124
CV-783,Carretera Valenciana,1,38.5611342754819,-0.45869854536092813
CV-733,CV-733,2,38.798210444020484,0.00913500393250803
CV-450,CV-450,2,39.54747211471425,-1.1924260596132619
CV-452,CV-452,7,39.49979229893436,-1.2886132225801594
CV-795,CV-795,19,38.7077007375529,-0.6529291919631115
CV-657,CV-657,2,38.765808878241536,-0.7740210810595173
CV-50,CV-50,2,39.07505056358151,-0.259207586478009
CV-406,Carretera Valenciana,5,39.441393171706814,-0.4620766929038501
CV-780,CV-780,16,38.631341707615476,-0.41259302812710585
CV-379,CV-379,3,39.49546617520997,-0.735401011586554
CV-236,CV-236,1,39.928306356363976,-0.6497242885372253
CV-60,CV-60,9,38.89117820048991,-0.4762592109253875
CV-450,CV-450,4,39.53081472424055,-1.1873381032797432
CV-914,CV-914,1,38.09034677237335,-0.8355857252246232
CV-680,CV-680,2,38.943848058263164,-0.1779888867053506
CV-479,CV-479,5,40.141666207615664,-1.3178286106114045
CV-60,CV-60,7,38.89493211912076,-0.4984420015975365
CV-794,CV-794,12,38.72699999556924,-0.5405606716777239
N-330,N-330,131,39.189447061446415,-1.0739379143261085
CV-561,CV-561,4,39.067550419273246,-0.4632604323294253
CV-613,CV-613,2,38.918564101122556,-0.4805119469300919
CV-730,CV-730,9,38.864067020105445,0.007301733943556162
CV-396,CV-396,7,39.66673711559105,-0.7890680399476607
CV-241,CV-241,3,39.85634392377086,-0.7357888223975682
CV-651,CV-651,5,38.859105832325085,-0.7245552259072264
CV-154,CV-154,1,40.263428038769284,0.06875856049818807
CV-363,CV-363,6,39.98816809801746,-1.1096952619840077
CV-438,CV-438,13,39.03962429113608,-1.1970014312596
CV-788,CV-788,2,38.68272658301471,-0.43527519083318705
CV-390,CV-390,27,39.70274957124808,-1.1487467689368798
CV-824,CV-824,3,38.39835019720867,-0.5782593330157136
CV-834,CV-834,5,38.399179824731256,-0.9156405699538853
CV-219,CV-219,10,39.86981086160266,-0.30285240318825035
CV-12,CV-12,7,40.50748698947208,-0.14423827173942974
CV-171,CV-171,0,40.21778509371079,-0.1738738061261669
CV-126,CV-126,0,40.432884967336946,-0.25077617148455916
CV-58,CV-58,4,38.99700420496991,-0.5217074091289413
CV-83,CV-83,28,38.40383450779233,-1.0709516577847966
CV-60,CV-60,30,38.92677228642978,-0.26013421150272736
CV-364,CV-364,1,39.602891566414975,-0.6197377529305157
CV-170,CV-170,9,40.21863840907746,-0.14701161999158643
CV-474,CV-474,14,39.645414689105905,-1.4044538440748773
CV-245,CV-245,19,39.810724174369895,-0.680056520543878
CV-422,CV-422,15,39.29407907563002,-0.6240421051899958
AP-7,E-15,690,38.4361743637059,-0.5466495482654694
CV-798,CV-798,10,38.541343021739415,-0.579260157808027
CV-571,CV-571,1,39.13223231385678,-0.4235921962972414
CV-15,CV-15,58,40.453901519533254,-0.18352892628979062
N-325,CV-84,9,38.330938879633145,-0.7806097731072351
N-330,N-330,267,40.09275541316482,-1.2462852394443287
CV-41,CV-41,6,39.10458035003904,-0.46740422555344036
CV-593,CV-593,0,38.98172596151789,-0.5777952451577598
CV-424,CV-424,10,39.42038742997089,-0.6686119695421333
CV-475,CV-475,30,39.63417613765568,-1.374314386753313
CV-745,CV-745,9,38.71061431419485,0.06762183288149451
CV-710,CV-710,2,38.70895000221418,-0.3647942927497316
CV-223,CV-223,11,39.8817173930626,-0.30799529521881436
CV-392,CV-392,13,39.5881813654145,-1.0875515697588654
CV-775,CV-775,22,38.577990680749004,-0.31854992232052426
CV-442,CV-442,2,39.35622905236011,-1.1202223026003337
CV-11,CV-11,2,40.53694214705625,0.3083321409470069
N-420,N-420,534,40.118658245990005,-1.3190228565170292
CV-104,CV-104,7,40.625610718765024,0.17867419270573592
CV-500,CV-500,17,39.29138080406508,-0.28559538494180076
CV-719,CV-719,4,38.75655809152167,-0.10369658570982795
CV-50,CV-50,9,39.077415768055275,-0.3297741360920894
CV-700,CV-700,39,38.81965733817389,-0.2614765813779535
CV-767,CV-767,1,38.56499278082529,-0.21080776899858364
CV-580,CV-580,38,39.19549525506822,-0.7862411018397685
EL-20,EL-20,2,38.28235091867536,-0.6638941014331631
CV-505,CV-505,8,39.198298679936784,-0.3642994376054324
CV-395,CV-395,5,39.52665413408851,-1.0473458148126547
CV-207,CV-207,15,40.069145152788586,-0.6093071037052802
CV-774,ESPARTAL,2,38.49409032084986,-0.41582547674550924
CV-170,CV-170,12,40.22264143020644,-0.17244998697405728
CV-544,CV-544,3,39.16117309031587,-0.5228161783982865
CV-35,CV-35,57,39.6992071225255,-0.9109676961807311
CV-91,CV-91,19,38.097162455877076,-0.7208394117012543
CV-135,CV-135,12,40.45815960905832,0.3257543357217685
CV-376,CV-376,10,39.61639784338449,-0.7171280941671567
CV-589,CV-589,2,38.8901097293983,-0.77258523261681
CV-473,CV-473,1,39.6289362483842,-1.279111515603648
CV-219,CV-219,2,39.84471182925565,-0.3257604969852984
CV-328,CV-328,1,39.670419775725655,-0.4357607272897693
CV-941,CV-941,5,37.92140687128046,-0.786072862434646
CV-856,CV-856,5,38.21835274431765,-0.642678015244408
CV-655,CV-655,6,38.78858851747425,-0.7355851043972436
CV-111,CV-111,7,40.57989363686638,0.02609186605779906
CV-394,CV-394,6,39.68774576573981,-0.8655293985202244
CV-847,CV-847,5,38.34391486561603,-0.709362931368182
CV-589,CV-589,14,38.9161522366406,-0.876888233572301
CV-710,CV-710,11,38.757981659667585,-0.37245598784338774
N-340,N-340,988,40.0565104799745,0.06349675397160806
CV-905,CV-905,9,37.99989476059183,-0.6915157224399148
CV-580,CV-580,63,39.29618127785596,-0.8238535645171997
CV-819,CV-819,6,38.45600078342122,-0.48038380847795964
CV-679,CV-679,1,38.93797141591702,-0.16943099727493313
CV-25,DIPUTACION,36,39.849891658487294,-0.5068239780862229
CV-620,CV-620,15,38.90970595887095,-0.49442975957490526
CV-560,CV-560,11,39.060284580746,-0.5992405077784121
N-330 A,N-330 A,271,40.060048345287655,-1.2853979039706718
CV-780,CV-780,15,38.62296447858182,-0.4158150502944279
CV-675,CV-675,15,39.02851731449218,-0.30279698283841927
CV-914,CV-914,3,38.09660665767494,-0.81439249720087
CV-478,CV-478,8,40.05983544123202,-1.3488214903654723
CV-15,CV-15,62,40.44821135489723,-0.22356828526155081
CV-11,CV-11,13,40.59000523130631,0.36896944825568123
CV-452,CV-452,14,39.44610613411187,-1.3102106478392457
CV-50,CV-50,11,39.08806662122028,-0.34821613599794493
CV-721,CV-721,1,38.7858404900701,-0.07814783439141304
CV-475,CV-475,19,39.54747953207025,-1.349192499419475
CV-158,Carretera Valenciana,5,40.161859734400466,-0.03728126841815625
CV-500,CV-500,12,39.32982702567438,-0.31193593472161224
CV-746,CV-746,8,38.6793951985667,0.11090658929939429
CV-803,CV-803,5,38.65619364136363,-0.6472561407374956
CV-104,CV-104,0,40.617671899005686,0.21651977756308044
CV-15,CV-15,66,40.4271018269592,-0.2576476511913911
CV-790,CV-790,4,38.72519291990287,-0.41341555562296534
CV-833,CV-833,2,38.49709521225003,-0.8068904277170851
CV-170,CV-170,19,40.2613690077315,-0.220470598636923
CV-679,CV-679,3,38.93611920364516,-0.15083690644413547
CV-871,CV-871,2,38.17239335447676,-0.9181067961118372
CV-395,CV-395,0,39.50155629414833,-1.0913033944926416
CV-395,CV-395,23,39.6094371118584,-0.9416953899093602
CV-310,CV-310,28,39.721327745689024,-0.41012504718460413
CV-427,CV-427,4,39.41301395699695,-0.8071214176986851
CV-580,CV-580,52,39.23959392766879,-0.774818930611121
CV-100,CV-100,16,40.62913223905878,0.2746033800377789
CV-395,CV-395,45,39.682827377664054,-0.8124475752639827
CV-746,CV-746,7,38.67609157679417,0.10382497875028149
CV-417,CV-417,4,39.440296262409746,-0.6396039324778031
CV-194,SANTISIMO SALVADOR,18,40.091905136792384,-0.3734889679863069
CV-749,PLA DE LA SÉQUIA,6,38.70793017259582,-0.04037615200668833
CV-380,CV-380,1,39.50987419109488,-0.6912370364072921
CV-95,CV-95,15,38.00757805079061,-0.8166329419232276
A-33,A-33,89,38.80926676046385,-0.8854923355006538
CV-952,CV-952,1,37.966472681614455,-0.7984871785499594
CV-858,CV-858,4,38.13177739917812,-0.7105503192932815
CV-130,CV-130,8,40.40338464239778,0.05390491750909448
N-332,N-332,202,38.85593360320263,-0.0070620303183932835
N-332,N-332,147,38.551113273859684,-0.14360634407814768
CV-560,CV-560,23,39.09452525379722,-0.6706387033222919
CV-377,COLON,10,39.61702253607723,-0.815485985038802
CV-911,CV-911,3,38.09069606030352,-0.8498249290294593
N-330,N-330,140,39.250885666295694,-1.071922090501235
CV-820,JOANOT MARTORELL,13,38.4217821019704,-0.6825439155169031
CV-758,CV-758,1,38.571645056589055,-0.14169210207629407
CV-138,CV-138,6,40.464541273793216,0.37646308225305913
CV-203,CV-203,17,39.97144660664423,-0.48034471373826015
CV-415,CV-415,11,39.377227568043565,-0.5831774698838
CV-317,CV-317,2,39.68225868029395,-0.24660146642740152
CV-509,CV-509,1,39.185417921585575,-0.3234724221411308
CV-600,CV-600,19,39.04635247708818,-0.3224261188236844
CV-205,CV-205,8,39.983626525563764,-0.3514163488132532
CV-713,CV-713,5,38.76187839955007,-0.26749259214474286
CV-176,CV-176,3,40.151001391597916,-0.38647264406141874
CV-91,CV-91,17,38.09771168055818,-0.7434118776134192
CV-425,CV-425,7,39.39007262877277,-0.782893676881123
CV-838,CV-83,1,38.412678623063414,-0.9527927007747665
CV-775,CV-775,7,38.49058579473246,-0.3744332337949676
CV-868,CV-868,1,38.11951730496828,-0.9559333766394341
CV-223,CV-223,26,39.941071951993194,-0.32386471109400145
CV-372,CV-372,4,39.55270087821466,-0.5620026443510518
N-332,N-332,125,38.45935158080018,-0.3508264760179912
CV-705,CV-705,18,38.86201379844615,-0.3823230854772368
CV-379,CV-379,10,39.5423581187937,-0.7772294748672609
CV-401,CV-401,1,39.41571185059541,-0.36960096327063086
CV-785,CV-785,11,38.68045675759301,-0.3635249562346569
CV-746,CV-746,3,38.66606468499189,0.08928197122380076
CV-154,CV-154,8,40.28871299126681,0.03583938265804036
CV-439,CV-439,9,39.251793159630516,-1.128793590352537
CV-580,CV-580,36,39.18553227949907,-0.7892309949766273
CV-213,CV-213,14,39.93740307826852,-0.4637477940218486
CV-158,Carretera Valenciana,3,40.14486867297749,-0.04268540536233991
CV-686,CV-686,1,38.937492936199405,-0.2052283114122052
CV-50,CV-50,39,39.2569973280828,-0.5651858494523775
CV-651,CV-651,14,38.874925801089184,-0.6394729636013318
CV-60,CV-60,17,38.878219954135574,-0.38885691475394585
CV-197,CV-197,11,40.19725769925785,-0.4267185762097004
CV-705,CV-705,10,38.82629349035183,-0.37545079046439356
CV-483,CV-483,4,40.13276073237043,-1.4133195099523388
CV-701,CV-701,5,38.84092202851332,-0.32964665121398734
CV-10,CV-10,59,40.28276935773543,0.09534905071871208
CV-700,CV-700,35,38.80858540652346,-0.294809402457657
CV-794,CV-794,7,38.73921452259295,-0.5646084235985701
CV-705,CV-705,9,38.82355553978904,-0.37475633866396985
CV-128,CV-128,3,40.39812102623436,-0.04386536984108489
CV-620,CV-620,10,38.949781018291674,-0.4946738481943548
CV-348,CV-348,1,39.823020976345305,-0.9125532645366968
N-332,N-332,139,38.52193531767062,-0.2229914150322726
CV-431,CV-431,5,39.4539266062089,-1.1036635429015789
CV-474,CV-474,10,39.618234398485924,-1.4276003333957836
CV-446,N-322,1,39.43294269814845,-1.2034385041375695
CV-730,CV-730,11,38.869735207380316,-0.013134138673573003
CV-345,CV-345,11,39.736695829104406,-0.8207303989530617
CV-203,CV-203,23,39.972251674300345,-0.5177236605875468
CV-675,CV-675,18,39.03531447373657,-0.3043807731392432
CV-395,CV-395,30,39.62583863048099,-0.8898788974781711
CV-560,CV-560,3,39.070508141919845,-0.5184353000787513
CV-459,CV-459,7,39.426572251570256,-1.3935444114030724
CV-799,CV-799,10,38.619002443174566,-0.743114044449922
CV-391,CV-391,21,39.63450516314797,-1.0952941861616856
CV-600,CV-600,17,39.044366344499615,-0.3385910847932923
CV-154,CV-154,11,40.30128267795047,0.02961295325403548
CV-223,CV-223,21,39.9159599262048,-0.3482937425183072
CV-780,CV-780,6,38.565633483628346,-0.46195859492132596
CV-700,CV-700,41,38.819912100167755,-0.24743161220210286
CV-207,CV-207,16,40.06638473885199,-0.6002194504282672
CV-91,CV-91,5,38.091185255283975,-0.873076210462325
CV-10,CV-10,60,40.29109829332684,0.09957768109427154
CV-235,CV-235,9,39.894445726551545,-0.6753051526177951
CV-755,CV-755,17,38.630247419568995,-0.07915697660543937
CV-372,CV-372,3,39.56129892450522,-0.5595534770184953
CV-830,CV-830,12,38.516130366882194,-0.8853988963501093
CV-735,CV-735,5,38.79887209119465,0.10530683669201053
CV-60,CV-60,6,38.89692502847438,-0.5095056331641087
CV-700,CV-700,44,38.81989861757369,-0.22459003827029622
CV-735,CV-735,8,38.80877420600585,0.07474965824189492
CV-745,CV-745,15,38.6802312377279,0.0836497611943637
CV-455,CV-455,24,39.488558197276156,-1.3811490522237762
CV-11,CV-11,7,40.57357630849201,0.34155800881118475
CV-895,CV-895,4,38.06258810156333,-0.686090884567908
CV-235,CV-235,11,39.90279124028153,-0.6904374471012941
CV-395,CV-395,8,39.53767578935327,-1.0203370172753274
CV-724,,6,38.838671231198546,0.06331266766808016
CV-20,CV-20,14,39.983511163700676,-0.2705134284757745
CV-715,CV-715,26,38.7442258539007,-0.06853266596537189
CV-129,CV-129,10,40.358789919467355,0.04709335598917643
N-234,N-234,43,39.915623367704455,-0.5740276965804713
N-330,N-330,277,40.162991944704615,-1.2327600889928572
CV-752,CV-752,7,38.71557984898185,-0.1604401828496358
CV-520,CV-520,11,39.28969488649181,-0.5160083340541677
CV-675,CV-675,2,38.982880333069254,-0.21988015136589875
CV-474,CV-474,0,39.53649409015675,-1.437619145964179
CV-169,CV-169,7,40.274025732709184,-0.2034151852275367
CV-128,CV-128,20,40.51462844739012,0.044166641665849174
CV-923,CV-923,8,38.03199551273611,-0.9770817231447017
CV-203,CV-203,14,39.978805594234764,-0.46756384850967414
CV-219,CV-219,8,39.864243453209056,-0.31727026629695915
CV-785,CV-785,8,38.6708631799703,-0.3894519444419801
CV-11,CV-11,11,40.602810989869184,0.3529357205980777
CV-391,CV-391,9,39.56396731853264,-1.0523713267671368
CV-560,CV-560,20,39.08051041498232,-0.6418582541201713
CV-788,CV-788,1,38.67673236677902,-0.4415341770059838
CV-954,CV-954,4,37.96756842438905,-0.8904083034182643
N-220,N-220,0,39.491276224133735,-0.46998126371532306
CV-10,CV-10,69,40.36164164649111,0.13683254808784504
CV-203,CV-203,6,39.986336301341055,-0.418955389026043
CV-750,DE LA TARAFA,4,38.74531617769159,-0.022156301041841586
CV-680,CV-680,5,38.92006105109687,-0.1921614981679935
CV-138,CV-138,3,40.471456459711426,0.40839482493789164
CV-738,CV-738,2,38.79498598926868,0.08757300281004643
CV-467,CV-467,0,39.58502214605816,-1.3670745547265304
CV-197,CV-197,9,40.198351241360946,-0.4368983356362356
N-330,N-330,206,39.69442105222492,-1.2474662259700935
N-340,N-340,726,38.28411033971871,-0.6247414230860621
CV-213,CV-213,11,39.93233629402199,-0.4865167315927238
CV-165,CV-165,17,40.17700468061908,-0.15792737774945426
CV-205,CV-205,12,40.00239338089988,-0.37856009489607234
CV-740,CV-740,2,38.72711052326498,0.11158035532752836
N-232,N-232,11,40.513471598140086,0.3531391137227205
CV-851,CV-851,15,38.20343750939385,-0.6415355181840732
CV-411,Carretera Valenciana,3,39.439251059447216,-0.5048907485371752
CV-801,CV-801,6,38.6551788201105,-0.5949908234586551
CV-300,DE LLÍRIA,1,39.60478329305191,-0.3388285052499125
AP-7,E-15,543,39.216570973022264,-0.413805192016369
CV-755,CV-755,8,38.66545954223606,-0.1578401409443536
CV-192,CV-192,4,40.064161440235914,-0.2717450717732062
CV-416,CV-416,9,39.418207315323706,-0.6486647166566608
CV-660,CV-660,23,38.82065436520808,-0.6569901124975668
CV-611,CV-611,3,38.94556818964899,-0.43729466290124963
CV-851,CV-851,2,38.23659878378581,-0.7140598728567431
AP-7,E-15,565,39.08276701097931,-0.2450835673770716
CV-388,CV-388,1,39.46406869478704,-0.9397240203322011
CV-872,CV-872,3,38.19980647020566,-0.9697403626768054
CV-83,CV-83,26,38.40419005490137,-1.0489634527737677
CV-640,CV-640,1,38.89875555860049,-0.5138292838766869
N-340 A,N-340 A,1048,40.44646957856681,0.4480878734714074
CV-731,CV-731,1,38.78872073720451,-0.055773756686246206
CV-124,CV-124,19,40.53740135507818,-0.21313574613633715
CV-395,CV-395,29,39.62253931204337,-0.897236822636072
CV-749,PLA DE LA SÉQUIA,14,38.67132175940507,-0.03179303248155999
N-330,N-330,275,40.14959840675401,-1.2397890977467356
CV-372,CV-372,1,39.578449074363235,-0.5650972720161783
CV-392,CV-392,1,39.56377048165957,-1.1838252189386593
CV-190,CV-190,32,40.13845518187473,-0.368498463495877
CV-557,CV-557,3,39.089726705920455,-0.5704156102424248
CV-745,CV-745,8,38.71469556033522,0.0610828652017977
CV-128,CV-128,10,40.45118603613895,-0.003214664068417724
CV-35,CV-35,103,39.93999198587641,-1.1925577672599732
CV-390,CV-390,32,39.68092720824552,-1.191735167218635
CV-442,CV-442,4,39.33974960050435,-1.1205585608027482
CV-20,CV-20,53,40.078782826036075,-0.5391157915286485
CV-126,CV-126,9,40.4912060136095,-0.1842193190868062
CV-861,CV-861,1,38.1484733121096,-0.7699354153682703
CV-704,CV-704,2,38.762926473453184,-0.38536972692544474
CV-213,CV-213,2,39.88272808037212,-0.5149324352984552
CV-42,CV-42,19,39.314006278549755,-0.4073115979436053
CV-25,DIPUTACION,4,39.66708762307012,-0.5653445551779875
CV-952,CV-952,6,37.9489036401322,-0.8332173983102588
CV-20,CV-20,60,40.09993678445301,-0.5784071517701381
CV-475,CV-475,27,39.60847787860228,-1.367629651032463
CV-941,CV-941,3,37.90870998067806,-0.7819032955216899
CV-190,CV-190,49,40.14611661947935,-0.4566679303042042
CV-135,CV-135,7,40.45554409096552,0.2786387241956903
CV-780,CV-780,3,38.55373744914144,-0.4839682669115746
CV-854,CV-854,3,38.232070021479764,-0.6766408804695501
CV-202,CV-202,1,39.98497106619143,-0.3572249618809691
CV-167,CV-167,13,40.42366767468112,-0.21893692148676433
CV-759,,5,38.547299544152466,-0.21332879447711484
CV-391,CV-391,26,39.64575663323573,-1.133635468634542
CV-203,CV-203,21,39.98092457515679,-0.5047767585228643
CV-780,CV-780,4,38.558769679386664,-0.4751065072335565
CV-20,CV-20,61,40.10040253571816,-0.5877884315705463
CV-167,CV-167,1,40.38121819796567,-0.14738633008838758
CV-770,CV-770,27,38.64604365508555,-0.3231829659981817
CV-15,CV-15,14,40.20622055287942,-0.0690299945834446
CV-25,DIPUTACION,34,39.84013655420023,-0.5225635211473402
CV-575,CV-575,3,39.037588527108795,-0.4815625698758014
CV-735,CV-735,6,38.80197705215827,0.09480473909838853
CV-589,CV-589,19,38.94600674047387,-0.8550961138739137
N-420,N-420,535,40.117163888480825,-1.3080535581625725
CV-425,CV-425,20,39.322714613737936,-0.8558895233928309
CV-502,CV-502,4,39.221089333108715,-0.25571659490878734
CV-905,CV-905,2,38.05585529418801,-0.7263080183962572
CV-905,CV-905,3,38.047232623436564,-0.7223931255839026
CV-240,DEL PALANCAR,4,39.98722882613203,-0.7217878465465489
CV-171,CV-171,1,40.22065452010236,-0.18116926765583613
CV-390,CV-390,35,39.656585620237216,-1.181613334100765
CV-208,Carretera Valenciana,7,40.08348415875676,-0.6087749675295278
CV-304,CV-304,2,39.53568292822055,-0.3709923263701179
CV-558,CV-558,2,39.07157780977569,-0.553461655983861
CV-10,CV-10,73,40.39390299482381,0.1542747793143745
CV-472,CV-472,8,39.61661780963658,-1.2567320212792894
CV-111,CV-111,1,40.57475167460394,-0.026384723140736546
CV-424,CV-424,5,39.43735176365781,-0.6201770481078421
CV-560,CV-560,5,39.06519738465356,-0.5393323586804358
CV-223,CV-223,18,39.90581864497774,-0.3561944042599788
N-225,N-225,13,39.78942261581535,-0.25721471016206204
CV-10,CV-10,48,40.19774921402077,0.04539189627082547
N-332 A,N-332 A,77,38.13829986712835,-0.6478474395485444
CV-395,CV-395,36,39.64457650280178,-0.884292075916461
CV-475,CV-475,21,39.562899496990326,-1.3583810136476215
CV-808,CV-808,1,38.76367523577629,-0.9519667790001846
CV-770,CV-770,24,38.63966249671196,-0.3164853297596429
CV-459,CV-459,5,39.43179653114557,-1.3784839571190841
CV-700,CV-700,58,38.84441983381564,-0.10371378761910112
CV-450,CV-450,3,39.53918135662673,-1.1883426832712036
CV-194,SANTISIMO SALVADOR,14,40.082694333503945,-0.3429099305598772
CV-15,CV-15,40,40.38013690668775,-0.08217964341240193
CV-391,CV-391,30,39.62743149752801,-1.142989392834157
CV-50,CV-50,18,39.12633000359934,-0.40983755253158594
CV-731,CV-731,6,38.81071272999691,-0.013519984326178978
CV-106,CV-106,1,40.6748155564134,0.18979402766326456
CV-395,CV-395,9,39.54122148887437,-1.0129539094967726
CV-478,CV-478,7,40.06239572483417,-1.338797440999663
CV-392,CV-392,3,39.57568194832558,-1.1681509544656397
CV-459,CV-459,2,39.44438086451465,-1.3574991067176356
CV-510,CV-510,1,39.16062614570858,-0.4173185452126497
CV-847,CV-847,3,38.34589103856873,-0.7304070894906062
CV-60,CV-60,12,38.88827588585481,-0.4421069053878539
CV-615,CV-615,10,38.8431712243182,-0.4263673799496069
CV-165,CV-165,36,40.31708938096596,-0.08154320338676853
CV-100,CV-100,6,40.613400948185244,0.2812243619594213
CV-35,CV-35,81,39.81832416608554,-1.097332645157687
CV-500,CV-500,27,39.216109656399354,-0.3059122212354551
CV-102,CV-102,0,40.55504806435778,0.431693703975422
CV-106,CV-106,0,40.6697659341716,0.19507102172079496
CV-111,CV-111,3,40.57921899302474,-0.011641297523847014
CV-35,CV-35,64,39.727501831085235,-0.9664077316826285
CV-190,CV-190,65,40.16239552354068,-0.5582187282786328
CV-820,JOANOT MARTORELL,15,38.41355335768831,-0.7026055253667756
CV-395,CV-395,16,39.58635331936741,-0.9814714903533953
CV-147,CV-147,10,40.078155633277674,0.035271058532278056
CV-223,CV-223,8,39.881845846464145,-0.275677739630852
A-7,E-15,434,38.79434440165388,-0.42935422013444463
CV-675,CV-675,3,38.98362900317319,-0.23096219246698932
CV-376,CV-376,8,39.62058119626935,-0.6952698307812115
CV-770,CV-770,23,38.633360344733966,-0.3132671395152837
CV-379,CV-379,2,39.487872566861185,-0.7291727700420519
CV-10,CV-10,83,40.46679357543477,0.1989158075409006
CV-560,CV-560,12,39.068693972372934,-0.6032546531900039
CV-706,CV-706,4,38.72610854237553,-0.40978204587308165
CV-580,CV-580,64,39.301934939361175,-0.8295098592197148
CV-843,CV-843,3,38.304102402356314,-0.9218124923060821
CV-710,CV-710,10,38.753431760612,-0.3723190418718376
CV-728,CV-728,2,38.860298108582484,-0.08486268004859214
CV-678,CV-678,1,38.84925842745244,-0.10171326260674128
CV-846,CV-846,8,38.35853631602256,-0.8491392254445727
CV-455,CV-455,0,39.475643345620405,-1.1210183250408947
CV-735,CV-735,9,38.81496879713274,0.06633109605971131
CV-205,CV-205,4,39.95777685824692,-0.3433840786474892
CV-700,CV-700,3,38.774766749947574,-0.5614915677510897
CV-405,CV-405,6,39.39941591945827,-0.5322428783882968
CV-43,CV-43,2,39.16162525417673,-0.4338076573433179
CV-665,CV-665,6,38.854560188060766,-0.6595003690767066
CV-520,CV-520,2,39.28855366659878,-0.40859059591923996
CV-236,CV-236,9,39.91148156132058,-0.7042333072417025
CV-714,CV-714,3,38.81931550969108,-0.26403906067211874
CV-390,CV-390,29,39.69630012800845,-1.1696897018619508
CV-370,CV-370,23,39.58313958106572,-0.6955405729800547
CV-459,CV-459,3,39.441207195087024,-1.3634097167236352
CV-470,CV-470,21,39.64926141863155,-1.3987228183456506
CV-545,CV-545,4,39.095711470461914,-0.48496775822846483
CV-859,CV-859,2,38.12351182972807,-0.7523046727356786
CV-235,CV-235,10,39.89697310511358,-0.6838644687823544
CV-720,CV-720,47,38.77663696646622,0.003375989819411746
CV-131,CV-131,2,40.36572395784462,0.12105907206971855
CV-327,CV-327,3,39.767116914402365,-0.3632625884672337
CV-715,CV-715,32,38.72495376716342,-0.060419857060640084
CV-740,CV-740,7,38.73941056359834,0.15196229472004277
A-7,E-15,460,38.62553391077167,-0.5459392840977093
CV-475,CV-475,32,39.64561927719691,-1.3919501935440262
A-38,A-38,2,39.273044870643155,-0.3844764051591613
CV-245,CV-245,20,39.813950878013955,-0.6690873642771402
CV-655,CV-655,10,38.79516208603093,-0.6922849395560469
CV-954,CV-954,5,37.960843404187536,-0.8974603295372434
CV-869,CV-869,2,38.134968697914196,-0.9814284335299578
CV-395,CV-395,25,39.613662384121824,-0.9282130893363458
CV-770,CV-770,32,38.669397013618855,-0.3304282073974558
CV-14,CV-14,12,40.66964308022975,-0.19156887813788573
CV-470,CV-470,17,39.663418160167865,-1.3584118992185188
CV-341,CV-341,4,39.775505527384,-0.8078819705033179
CV-454,CV-454,1,39.52093063651879,-1.2945350282626604
CV-189,CV-189,15,40.02577701950859,-0.23752098492458218
CV-207,CV-207,2,40.027945054946805,-0.6832844652751975
CV-455,CV-455,2,39.48282182200394,-1.1408270726069691
CV-468,CV-468,2,39.68004006563232,-1.277201132395694
N-225,N-225,21,39.81750196765816,-0.18611828124633198
CV-395,CV-395,26,39.620406402792,-0.9247785176537003
CV-128,CV-128,14,40.4730496481675,0.02993553740895217
CV-951,CV-951,1,37.997439187245945,-0.8199453358285511
CV-720,CV-720,13,38.73854339689768,-0.2747808350584956
N-340,N-340,1051,40.482150162732076,0.44949094270176526
N-330,N-330,109,39.01587667359336,-1.053338310446161
N-232,N-232,6,40.49833089565899,0.40691312281647346
CV-415,CV-415,27,39.391819914926856,-0.7607879460080198
CV-705,CV-705,13,38.833994996348444,-0.38088360930449044
CV-472,CV-472,7,39.61154889832558,-1.265107294909547
CV-190,CV-190,64,40.16822797382963,-0.5507056295048803
CV-159,CV-159,16,40.15450829683647,-0.13626804892091451
CV-750,DE LA TARAFA,9,38.72799167847054,0.02364663340307921
CV-871,CV-871,6,38.16566433567457,-0.9618487859822482
CV-442,CV-442,6,39.328245942725545,-1.124817936817855
CV-737,CV-737,1,38.72159275668199,0.14146061641202076
N-332 A,N-332 A,200,38.84261812740615,0.00760278035522172
CV-435,CV-435,13,39.29832789073937,-0.718308865560009
CV-145,CV-145,8,40.230205188237754,0.13160859794132934
CV-391,CV-391,16,39.60676194899365,-1.0769538435219013
CV-15,CV-15,71,40.45937017045037,-0.29633511517957756
